model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KKLS,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,38,56,41,,,40,,,,1,4,1,,,,,,0,5,42,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,48,,54,,,10,96,,,0,0,0,,0,3,,,2,,55,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,53,61,53,,,96,96,,,0,0,0,,2,3,,,12,50,58,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,51,61,53,,,97,97,,,3,0,0,,3,3,,,32,50,54,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,50,64,54,,,34,97,,,0,4,0,,0,3,,,3,3,60,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,42,64,54,,,14,36,,,0,2,0,,0,0,,,0,3,55,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,47,60,49,,,32,36,,,0,1,0,,0,0,,,1,5,58,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,46,60,49,,,24,50,,,0,0,0,,0,1,,,3,5,51,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,45,60,49,,,34,50,,,0,3,0,,0,1,,,1,10,57,R,,,19,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,43,60,49,,,47,57,,,0,0,0,,1,1,,,10,10,50,R,,,21,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,38,60,49,,,8,57,,,3,3,0,,0,1,,,0,0,60,R,,,18,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,41,60,49,,,8,13,,,0,0,0,,0,0,,,0,0,50,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,48,65,50,,,6,13,,,0,1,0,,0,0,,,0,0,61,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,44,65,50,,,9,12,,,0,0,0,,,,,,0,0,51,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,49,65,52,,,7,12,,,0,0,0,,,,,,0,0,62,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLAX,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,45,65,52,,,7,,,,0,0,0,,,,,,0,0,53,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,50,,53,,,6,91,,,0,0,0,,0,3,,,0,,54,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,47,63,54,,,91,91,,,0,0,0,,2,3,,,7,50,60,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,44,63,54,,,97,97,,,2,0,0,,3,3,,,32,50,56,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,45,64,55,,,40,97,,,0,4,0,,0,3,,,5,5,62,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,47,64,55,,,14,39,,,0,2,0,,0,1,,,0,5,56,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,47,58,48,,,34,39,,,0,1,0,,0,1,,,2,7,57,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,45,58,48,,,29,53,,,0,0,0,,0,1,,,5,7,50,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,40,62,47,,,35,53,,,0,3,0,,1,1,,,3,12,60,R,,,17,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,39,62,47,,,49,56,,,0,0,0,,1,1,,,12,12,49,R,,,17,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,33,63,49,,,10,56,,,2,3,0,,0,1,,,0,0,61,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,42,63,49,,,8,12,,,0,0,0,,0,0,,,0,0,51,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,38,68,52,,,6,12,,,0,1,0,,0,0,,,0,0,65,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,46,68,52,,,9,11,,,0,0,0,,,,,,0,0,54,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,44,69,53,,,6,11,,,0,0,0,,,,,,0,0,66,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLGB,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,47,69,53,,,7,,,,0,0,0,,,,,,0,0,54,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,22,,31,,,0,0,,,16,45,3,,0,0,,,0,,35,S,,,5,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,30,58,38,,,0,0,,,23,13,2,,0,0,0,,0,0,58,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,27,58,38,,,1,31,,,24,10,2,,0,0,0,,0,0,42,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,29,56,30,,,30,31,,,20,12,2,,0,0,0,,9,18,50,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,23,56,30,,,27,41,,,24,33,1,,0,0,0,,10,18,33,RS,,,14,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,24,50,32,,,28,41,,,27,44,2,,0,0,0,,12,12,47,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,23,50,32,,,31,68,,,14,49,3,,0,1,0,,9,12,35,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,25,46,27,,,61,68,,,13,55,2,,1,1,0,,18,28,44,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,19,46,27,,,28,36,,,12,54,3,,0,0,0,,8,28,30,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,22,48,28,,,11,36,,,21,53,2,,0,0,0,,0,0,45,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,20,48,28,,,23,45,,,15,41,3,,0,1,0,,0,0,32,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,23,45,33,,,40,45,,,16,47,2,,1,1,0,,2,2,43,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,24,45,33,,,36,38,,,17,20,2,,,,0,,1,2,37,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,26,54,35,,,16,38,,,19,26,2,,,,,,4,4,52,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KLGD,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,25,54,35,,,14,,,,19,17,2,,,,,,1,4,38,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,41,,41,,,29,51,,,6,3,0,,0,1,,,5,,44,R,,,3,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,43,64,47,,,48,51,,,2,4,0,,1,1,,,11,19,64,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,46,64,47,,,41,55,,,2,0,0,,1,1,,,10,19,50,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,62,47,,,44,55,,,2,4,0,,1,1,,,9,10,59,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,44,62,47,,,33,83,,,3,15,0,,0,2,,,6,10,49,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,40,58,40,,,77,83,,,0,16,0,,2,2,,,18,25,55,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,40,58,40,,,54,71,,,2,13,0,,1,2,,,10,25,42,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,32,58,36,,,46,71,,,0,21,0,,1,2,,,13,21,57,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,34,58,36,,,36,50,,,5,13,0,,1,1,,,11,21,39,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,33,63,41,,,22,50,,,5,15,1,,0,1,,,3,3,62,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,36,63,41,,,16,24,,,4,8,0,,0,0,,,0,3,44,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,36,64,38,,,20,24,,,2,6,0,,0,0,,,0,0,63,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,35,64,38,,,19,21,,,2,5,0,,,,,,0,0,41,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,37,68,43,,,15,21,,,0,9,0,,,,,,2,2,67,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLHM,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,40,68,43,,,17,,,,1,4,0,,,,,,1,2,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,23,,24,,,9,9,,,34,26,1,,0,0,,,2,,27,RS,,,5,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,28,54,27,,,0,9,,,25,16,3,,0,0,0,,0,0,52,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,25,54,27,,,2,31,,,24,25,1,,0,0,0,,0,0,31,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,25,46,24,,,28,31,,,22,24,2,,0,0,0,,7,8,42,RS,,,22,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,23,46,24,,,44,76,,,29,49,1,,1,2,0,,8,8,28,S,,,22,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,21,42,20,,,57,76,,,18,76,1,,1,2,0,,14,21,39,S,,,15,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,19,42,20,,,45,71,,,6,86,2,,1,1,0,,9,21,23,S,,,15,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,18,39,20,,,42,71,,,11,77,2,,1,1,0,,13,24,36,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,19,39,20,,,29,33,,,7,81,2,,0,0,0,,10,24,22,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,20,44,21,,,11,33,,,13,73,1,,0,0,0,,0,0,42,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,18,44,21,,,12,23,,,11,71,2,,0,0,0,,0,0,24,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,24,47,22,,,20,23,,,12,68,2,,0,0,0,,1,1,46,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,21,47,22,,,27,33,,,17,48,1,,,,0,,1,1,25,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,25,55,25,,,18,33,,,19,45,2,,,,,,0,0,52,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KLKV,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,23,55,25,,,11,,,,19,37,1,,,,,,0,0,28,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,24,,22,,,14,15,,,19,51,3,,0,0,,,6,,26,S,,,4,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,28,54,32,,,0,15,,,16,24,4,,0,0,0,,0,3,53,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,30,54,32,,,7,35,,,13,19,1,,0,0,0,,3,3,37,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,26,47,26,,,29,35,,,17,22,1,,0,0,0,,6,10,43,R,,,21,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,25,47,26,,,48,79,,,27,50,1,,1,2,0,,8,10,30,S,,,21,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,25,40,23,,,67,79,,,21,65,2,,1,2,0,,15,28,37,S,,,15,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,22,40,23,,,45,78,,,10,77,3,,1,2,0,,12,28,27,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,21,42,18,,,56,78,,,10,72,2,,1,2,0,,17,31,39,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,18,42,18,,,27,31,,,10,72,3,,0,0,0,,9,31,23,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,23,47,25,,,10,31,,,18,64,2,,0,0,0,,0,0,45,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,24,47,25,,,12,28,,,18,51,2,,0,0,0,,0,0,28,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,27,49,26,,,23,28,,,15,56,2,,0,0,0,,1,1,46,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,26,49,26,,,27,34,,,18,36,2,,,,0,,1,1,30,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,27,55,30,,,18,34,,,20,33,2,,,,,,0,0,52,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KLMT,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,28,55,30,,,10,,,,19,34,2,,,,,,0,0,33,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,46,,49,,,52,92,,,0,2,0,,1,3,,,16,,51,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,51,62,47,,,91,92,,,0,0,0,,2,3,,,35,59,58,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,44,62,47,,,89,89,,,1,4,0,,3,3,,,33,59,48,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,46,62,42,,,24,89,,,0,7,0,,0,3,,,1,3,59,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,38,62,42,,,18,45,,,0,1,0,,0,1,,,1,3,44,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,41,60,40,,,28,45,,,0,2,0,,0,1,,,3,10,57,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,34,60,40,,,40,61,,,0,4,0,,1,1,,,10,10,41,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,39,57,39,,,52,61,,,0,7,0,,1,1,,,9,12,54,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,36,57,39,,,53,58,,,1,5,0,,1,1,,,12,12,42,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,40,60,36,,,27,58,,,3,8,0,,0,1,,,3,3,55,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,32,60,36,,,11,17,,,0,2,1,,0,0,,,0,3,38,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,43,62,40,,,7,17,,,0,4,0,,0,0,,,0,0,58,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,37,62,40,,,9,16,,,0,0,0,,,,,,0,0,42,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,44,67,43,,,9,16,,,0,3,0,,,,,,0,0,61,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLPC,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,39,67,43,,,8,,,,0,0,0,,,,,,0,0,45,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,44,,46,,,26,54,,,0,1,0,,0,1,,,4,,48,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,47,66,49,,,51,54,,,0,1,0,,1,1,,,6,12,64,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,47,66,49,,,54,61,,,0,5,0,,1,1,,,9,12,51,R,,,4,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,44,60,44,,,39,61,,,0,4,0,,0,1,,,10,17,55,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,41,60,44,,,37,72,,,0,10,0,,0,1,,,8,17,47,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,37,58,39,,,64,72,,,0,9,0,,1,1,,,14,25,55,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,39,58,39,,,51,60,,,0,8,0,,1,1,,,12,25,41,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,37,58,39,,,39,60,,,0,12,0,,1,1,,,10,12,56,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,36,58,39,,,23,39,,,0,8,0,,0,1,,,7,12,43,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,37,61,42,,,15,39,,,0,12,0,,0,1,,,2,2,60,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,40,61,42,,,13,18,,,0,9,0,,0,0,,,0,2,45,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,38,62,43,,,14,18,,,0,4,0,,0,0,,,0,0,60,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,40,62,43,,,19,20,,,0,5,0,,,,,,0,0,46,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,41,69,44,,,17,20,,,0,8,0,,,,,,0,0,67,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLVK,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,41,69,44,,,15,,,,0,4,0,,,,,,0,0,47,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,48,,48,,,26,63,,,2,2,0,,0,1,,,2,,50,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,47,65,51,,,56,63,,,0,3,0,,1,1,,,16,26,63,R,,,5,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,50,65,51,,,94,96,,,1,3,0,,3,4,,,17,26,54,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,47,63,48,,,78,96,,,0,7,0,,2,4,,,13,19,62,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,48,63,48,,,46,65,,,0,8,0,,1,1,,,8,19,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,41,60,43,,,60,65,,,1,9,0,,1,1,,,10,17,57,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,42,60,43,,,71,77,,,0,8,0,,2,3,,,16,17,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,36,60,40,,,73,77,,,0,15,0,,1,3,,,19,20,57,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,38,60,40,,,40,55,,,1,11,0,,1,1,,,12,20,43,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,35,62,41,,,29,55,,,2,15,0,,0,1,,,5,6,60,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,CL,40,62,41,,,16,24,,,0,9,0,,0,0,,,0,6,44,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,36,66,44,,,12,24,,,0,7,0,,0,0,,,0,0,64,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,42,66,44,,,14,25,,,0,4,0,,,,,,0,0,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,41,70,45,,,17,25,,,0,4,0,,,,,,2,2,68,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAE,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,43,70,45,,,19,,,,0,1,0,,,,,,1,2,48,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMCC,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,43,,46,,,32,54,,,5,0,0,,0,1,,,6,,48,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMCC,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,43,65,48,,,51,54,,,1,3,0,,1,1,,,13,22,65,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMCC,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,46,65,48,,,43,59,,,0,0,0,,1,1,,,11,22,50,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMCC,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,62,47,,,45,59,,,1,2,0,,1,1,,,13,16,60,R,,,13,
