model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,22,49,27,,,14,,,,2,73,2,,0,,,,2,3,45,S,,,13,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,24,49,27,,,32,,,,19,71,2,,0,,,,1,3,31,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,17,51,33,,,10,32,,,6,94,0,,0,0,0,,1,2,49,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,21,51,33,,,3,32,,,17,69,1,,0,0,0,,0,2,37,S,,,19,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,22,58,32,,,10,10,,,20,48,2,,0,0,0,,5,18,54,S,,,17,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,25,58,32,,,51,10,,,21,56,1,,1,0,0,,7,18,36,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,22,44,23,,,50,75,,,10,82,1,,1,2,1,,10,16,39,S,,,16,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,21,44,23,,,70,75,,,7,90,1,,2,2,1,,7,16,25,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,19,34,16,,,44,78,,,6,89,1,,1,3,4,,11,14,30,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,17,34,16,,,27,78,,,7,88,2,,0,3,4,,6,14,20,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,17,45,27,,,17,32,,,6,89,1,,0,0,0,,3,4,43,S,,,17,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,19,45,27,,,10,32,,,8,86,1,,0,0,0,,0,4,30,S,,,18,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,19,46,31,,,15,22,,,7,83,1,,,,,,1,1,42,S,,,21,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,21,46,31,,,20,22,,,15,68,1,,,,,,0,1,36,S,,,21,
GFSX MOS GUIDANCE,GFSX,KLVM,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,23,54,,,,22,34,,,14,68,1,,,,,,3,,51,S,,,21,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,28,52,29,,,20,,,,21,29,2,,0,,,,17,32,47,RS,,,21,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,22,52,29,,,28,,,,27,30,2,,0,,,,17,32,33,RS,,,21,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,20,59,32,,,1,28,,,18,32,2,,0,0,0,,0,0,55,RS,,,15,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,22,59,32,,,0,28,,,19,30,2,,0,0,0,,0,0,36,RS,,,15,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,21,62,34,,,2,2,,,10,32,2,,0,0,0,,5,6,54,RS,,,32,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,21,62,34,,,6,2,,,16,41,1,,0,0,0,,2,6,38,RS,,,32,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,18,65,34,,,2,6,,,17,36,2,,0,0,0,,1,1,58,RS,,,22,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,CL,16,65,34,,,3,6,,,19,38,1,,0,0,0,,0,1,40,RS,,,22,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,11,67,36,,,1,3,,,10,41,1,,0,0,0,,0,1,60,RS,,,32,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,15,67,36,,,4,3,,,13,39,1,,0,0,0,,0,1,42,RS,,,31,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,15,63,28,,,4,4,,,16,39,2,,0,0,0,,2,2,58,RS,,,32,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,16,63,28,,,4,4,,,22,47,2,,0,0,0,,1,2,31,S,,,30,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,15,50,27,,,10,16,,,16,63,2,,,,,,6,6,45,S,,,23,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,15,50,27,,,16,16,,,15,56,2,,,,,,2,6,31,S,,,18,
GFSX MOS GUIDANCE,GFSX,KLVS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,10,60,,,,4,17,,,13,59,2,,,,,,3,,54,S,,,24,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,30,61,35,,,8,,,,1,0,0,,0,,,,0,0,59,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,30,61,35,,,4,,,,23,5,1,,0,,,,0,0,37,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,31,61,43,,,0,4,,,11,0,1,,0,0,0,,0,1,60,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,34,61,43,,,3,4,,,4,4,0,,0,0,0,,1,1,46,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,30,55,35,,,42,43,,,3,0,0,,1,1,0,,8,10,52,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,29,55,35,,,34,43,,,8,20,0,,0,1,0,,8,10,38,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,27,51,33,,,47,61,,,12,24,1,,1,1,0,,12,27,48,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,28,51,33,,,44,61,,,15,22,0,,1,1,0,,12,27,35,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,26,50,33,,,54,68,,,14,32,1,,1,1,0,,17,22,48,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,26,50,33,,,31,68,,,13,24,0,,0,1,0,,11,22,36,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,27,52,36,,,20,35,,,8,27,1,,0,0,0,,2,3,50,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,27,52,36,,,22,35,,,9,19,0,,0,0,0,,1,3,39,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,29,51,37,,,26,34,,,9,18,1,,,,,,2,2,49,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,29,51,37,,,41,34,,,8,6,0,,,,,,1,2,40,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLWS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,25,56,,,,37,58,,,4,10,0,,,,,,5,,54,R,,,25,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,29,42,20,,,7,,,,0,67,6,,0,,,,0,1,36,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,20,42,20,,,75,,,,26,63,3,,1,,,,1,1,21,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,22,43,26,,,4,75,,,6,93,1,,0,1,1,,0,0,41,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,22,43,26,,,1,75,,,34,44,3,,0,1,1,,0,0,31,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,30,54,31,,,1,1,,,20,32,2,,0,0,0,,0,1,48,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,26,54,31,,,35,1,,,17,38,1,,0,0,0,,1,1,34,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,22,40,16,,,25,48,,,7,59,2,,0,1,0,,6,6,35,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,15,40,16,,,39,48,,,10,88,2,,1,1,0,,2,6,16,S,,,9,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,16,34,20,,,22,45,,,4,95,1,,0,1,1,,4,4,30,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,16,34,20,,,10,45,,,5,91,4,,0,1,1,,0,4,24,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,20,44,25,,,9,17,,,5,87,2,,0,0,0,,0,0,39,S,,,17,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,21,44,25,,,10,17,,,15,70,2,,0,0,0,,0,0,29,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,21,49,29,,,11,17,,,12,64,1,,,,,,1,1,44,S,,,18,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,25,49,29,,,16,17,,,20,58,2,,,,,,0,1,33,S,,,17,
GFSX MOS GUIDANCE,GFSX,KLWT,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,18,47,,,,24,33,,,15,54,2,,,,,,2,,42,S,,,15,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,14,32,15,,,39,,,,1,98,1,,1,,,,13,13,28,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,16,32,15,,,41,,,,10,89,2,,1,,,,2,13,18,S,,,6,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,10,35,14,,,29,55,,,4,96,0,,0,1,0,,5,5,31,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,11,35,14,,,3,55,,,5,95,1,,0,1,0,,0,5,19,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,17,36,19,,,51,53,,,19,80,1,,1,1,0,,22,33,31,S,,,11,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,14,36,19,,,53,53,,,11,88,1,,1,1,0,,13,33,21,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,11,40,24,,,13,57,,,8,92,0,,0,1,0,,2,12,37,S,,,12,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,14,40,24,,,41,57,,,11,89,0,,1,1,0,,12,12,27,S,,,23,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,11,36,13,,,33,50,,,8,92,1,,0,1,1,,7,7,33,S,,,28,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,5,36,13,,,24,50,,,7,93,0,,0,1,1,,4,7,18,S,,,15,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,9,31,11,,,32,42,,,10,91,0,,1,1,4,,7,12,27,S,,,14,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,11,31,11,,,43,42,,,7,93,0,,1,1,4,,8,12,14,S,,,7,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,12,30,9,,,47,65,,,9,90,1,,,,,,11,14,27,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,7,30,9,,,23,65,,,6,94,1,,,,,,3,14,13,S,,,10,
GFSX MOS GUIDANCE,GFSX,KLXV,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,9,34,,,,12,34,,,7,93,0,,,,,,1,,31,S,,,14,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,29,56,32,,,6,,,,8,0,2,,0,,,,0,0,56,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,32,56,32,,,0,,,,19,11,0,,0,,,,0,0,34,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,26,58,39,,,0,0,,,20,7,2,,0,0,0,,0,0,58,R,,,4,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,31,58,39,,,1,0,,,12,7,1,,0,0,0,,0,0,41,R,,,6,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,33,56,36,,,41,42,,,17,5,2,,1,1,0,,15,25,53,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,32,56,36,,,35,42,,,15,19,1,,0,1,0,,10,25,38,R,,,10,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,28,49,29,,,39,50,,,17,36,2,,1,1,0,,8,10,48,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,27,49,29,,,22,50,,,20,30,3,,0,1,0,,3,10,32,RS,,,7,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,20,47,28,,,34,45,,,24,41,2,,1,1,0,,14,22,45,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,24,47,28,,,23,45,,,16,37,2,,0,1,0,,11,22,30,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,CL,19,48,31,,,7,24,,,17,39,3,,0,0,0,,1,1,48,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,27,48,31,,,8,24,,,18,25,2,,0,0,0,,0,1,33,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,22,51,35,,,13,18,,,20,23,3,,,,,,2,2,51,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,31,51,35,,,34,18,,,13,12,2,,,,,,1,2,38,R,,,9,
GFSX MOS GUIDANCE,GFSX,KMAN,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,25,51,,,,48,56,,,15,18,2,,,,,,6,,49,R,,,19,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,23,52,33,,,13,,,,11,75,2,,0,,,,3,3,51,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,27,52,33,,,10,,,,23,52,2,,0,,,,0,3,35,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,26,60,40,,,0,10,,,20,32,1,,0,0,0,,0,0,60,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,32,60,40,,,8,10,,,17,30,0,,0,0,0,,0,0,43,RS,,,14,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,27,53,36,,,72,74,,,15,25,1,,2,1,0,,11,11,51,R,,,22,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,30,53,36,,,6,74,,,19,37,0,,0,1,0,,0,11,39,RS,,,18,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,26,58,34,,,9,11,,,21,29,1,,0,0,0,,4,4,54,RS,,,39,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,26,58,34,,,28,11,,,27,46,0,,0,0,0,,4,4,38,RS,,,39,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,21,49,30,,,38,47,,,21,69,1,,1,1,0,,7,12,46,S,,,16,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,24,49,30,,,50,47,,,12,72,1,,2,1,0,,10,12,32,S,,,16,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,16,43,20,,,37,59,,,12,74,1,,1,1,1,,6,6,40,S,,,17,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,14,43,20,,,9,59,,,7,78,1,,0,1,1,,1,6,22,S,,,17,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,14,52,24,,,8,13,,,10,73,1,,,,,,2,2,50,S,,,11,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,18,52,24,,,6,13,,,9,71,2,,,,,,0,2,27,S,,,10,
GFSX MOS GUIDANCE,GFSX,KMLF,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,14,58,,,,10,14,,,20,50,1,,,,,,3,,54,S,,,24,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,24,35,23,,,26,,,,15,42,4,,0,,,,9,9,33,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,17,35,23,,,16,,,,30,43,3,,0,,,,8,9,24,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,19,37,27,,,0,16,,,20,33,2,,0,0,0,,0,0,36,RS,,,4,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,22,37,27,,,5,16,,,30,30,3,,0,0,0,,0,0,30,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,24,35,22,,,53,55,,,22,32,2,,1,1,0,,9,12,31,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,19,35,22,,,31,55,,,23,56,0,,0,1,0,,9,12,23,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,16,32,19,,,52,68,,,9,72,2,,1,1,0,,17,29,29,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,17,32,19,,,38,68,,,14,68,2,,1,1,0,,12,29,21,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,18,29,19,,,61,78,,,20,70,1,,2,2,1,,17,24,26,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,15,29,19,,,27,78,,,14,66,2,,0,2,1,,10,24,20,S,,,5,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,17,28,18,,,27,39,,,9,73,2,,0,1,0,,7,7,25,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,16,28,18,,,29,39,,,14,62,2,,0,1,0,,3,7,20,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,20,29,22,,,37,47,,,15,64,2,,,,,,4,4,27,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,22,29,22,,,37,47,,,16,50,2,,,,,,0,4,24,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMLP,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,19,31,,,,46,64,,,15,49,2,,,,,,4,,28,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,25,43,23,,,2,,,,10,48,4,,0,,,,0,0,40,S,,,10,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,24,43,23,,,16,,,,32,47,0,,0,,,,0,0,26,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,25,39,26,,,53,53,,,4,80,4,,1,1,0,,1,1,37,S,,,9,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,25,39,26,,,0,53,,,25,38,1,,0,1,0,,0,1,29,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,30,60,35,,,2,2,,,7,6,1,,0,0,0,,0,0,55,R,,,8,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,31,60,35,,,2,2,,,8,5,0,,0,0,0,,0,0,38,R,,,7,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,28,57,25,,,16,16,,,11,15,0,,0,0,0,,1,1,51,R,,,15,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,21,57,25,,,16,16,,,20,51,1,,0,0,0,,0,1,27,S,,,16,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,17,40,21,,,14,23,,,18,81,2,,0,0,0,,1,1,37,S,,,14,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,18,40,21,,,8,23,,,13,82,1,,0,0,0,,0,1,24,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,22,51,27,,,7,14,,,11,39,1,,0,0,0,,0,0,47,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,22,51,27,,,8,14,,,14,46,0,,0,0,0,,0,0,29,RS,,,14,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,25,54,31,,,12,13,,,8,39,1,,,,,,1,1,50,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,25,54,31,,,15,13,,,19,31,2,,,,,,0,1,34,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KMLS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,24,58,,,,14,25,,,14,35,3,,,,,,1,,54,RS,,,13,
GFSX MOS GUIDANCE,GFSX,KMNH,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,24,44,25,,,13,,,,1,64,5,,0,,,,4,9,41,S,,,7,
GFSX MOS GUIDANCE,GFSX,KMNH,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,23,44,25,,,33,,,,25,57,5,,0,,,,3,9,28,S,,,6,
GFSX MOS GUIDANCE,GFSX,KMNH,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,19,49,29,,,4,34,,,16,55,3,,0,0,0,,3,3,45,S,,,8,
GFSX MOS GUIDANCE,GFSX,KMNH,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,24,49,29,,,1,34,,,18,55,3,,0,0,0,,2,3,30,S,,,8,
